Symbol,Date,Time,Open,High,Low,Close,TotalVolume,,,,,,,,,,,,,,,,Open
2317,2024/10/18,12:09:00,209.5,210,209.5,209.5,191,,,,,,,,,,,,,,,,
2317,2024/10/18,12:10:00,209.5,210,209,209,612,,,,,,,,,,,,,,,,
2317,2024/10/18,12:11:00,209,209.5,209,209,70,,,,,,,,,,,,,,,,
2317,2024/10/18,12:12:00,209,209.5,209,209.5,90,,,,,,,,,,,,,,,,
2317,2024/10/18,12:13:00,209.5,209.5,209,209,75,,,,,,,,,,,,,,,,
2317,2024/10/18,12:14:00,209,209.5,208.5,209,629,,,,,,,,,,,,,,,,
2317,2024/10/18,12:15:00,209,209,208.5,208.5,119,,,,,,,,,,,,,,,,
2317,2024/10/18,12:16:00,209,209,208.5,208.5,179,,,,,,,,,,,,,,,,
2317,2024/10/18,12:17:00,208.5,209.5,208.5,209.5,745,,,,,,,,,,,,,,,,
2317,2024/10/18,12:18:00,209.5,209.5,209,209,952,,,,,,,,,,,,,,,,
2317,2024/10/18,12:19:00,209,209,208.5,209,101,,,,,,,,,,,,,,,,
2317,2024/10/18,12:20:00,209,209,208.5,209,180,,,,,,,,,,,,,,,,
2317,2024/10/18,12:21:00,208.5,209,208.5,209,81,,,,,,,,,,,,,,,,
2317,2024/10/18,12:22:00,208.5,209,208.5,208.5,118,,,,,,,,,,,,,,,,
2317,2024/10/18,12:23:00,209,209,208.5,209,95,,,,,,,,,,,,,,,,
2317,2024/10/18,12:24:00,208.5,209,208.5,208.5,137,,,,,,,,,,,,,,,,
2317,2024/10/18,12:25:00,209,209,208.5,208.5,139,,,,,,,,,,,,,,,,
2317,2024/10/18,12:26:00,209,209,208.5,208.5,94,,,,,,,,,,,,,,,,
2317,2024/10/18,12:27:00,208.5,209,208.5,208.5,131,,,,,,,,,,,,,,,,
2317,2024/10/18,12:28:00,209,209,208.5,209,150,,,,,,,,,,,,,,,,
2317,2024/10/18,12:29:00,209,209,208.5,209,81,,,,,,,,,,,,,,,,
2317,2024/10/18,12:30:00,208.5,209,208.5,209,181,,,,,,,,,,,,,,,,
2317,2024/10/18,12:31:00,209,209,208.5,209,143,,,,,,,,,,,,,,,,
2317,2024/10/18,12:32:00,209,209,208.5,209,110,,,,,,,,,,,,,,,,
2317,2024/10/18,12:33:00,208.5,209,208.5,209,130,,,,,,,,,,,,,,,,
2317,2024/10/18,12:34:00,209,209,208.5,209,107,,,,,,,,,,,,,,,,
2317,2024/10/18,12:35:00,208.5,209,208.5,208.5,88,,,,,,,,,,,,,,,,
2317,2024/10/18,12:36:00,209,209,208.5,208.5,79,,,,,,,,,,,,,,,,
2317,2024/10/18,12:37:00,209,209,208.5,209,91,,,,,,,,,,,,,,,,
2317,2024/10/18,12:38:00,209,209,208.5,208.5,126,,,,,,,,,,,,,,,,
2317,2024/10/18,12:39:00,208.5,209,208.5,208.5,116,,,,,,,,,,,,,,,,
2317,2024/10/18,12:40:00,208.5,209,208.5,209,104,,,,,,,,,,,,,,,,
2317,2024/10/18,12:41:00,208.5,209,208.5,208.5,145,,,,,,,,,,,,,,,,
2317,2024/10/18,12:42:00,209,209,208.5,208.5,66,,,,,,,,,,,,,,,,
2317,2024/10/18,12:43:00,209,209,208.5,208.5,127,,,,,,,,,,,,,,,,
2317,2024/10/18,12:44:00,209,209,208.5,209,114,,,,,,,,,,,,,,,,
2317,2024/10/18,12:45:00,209,209,208.5,208.5,142,,,,,,,,,,,,,,,,
2317,2024/10/18,12:46:00,208.5,209,208.5,209,88,,,,,,,,,,,,,,,,
2317,2024/10/18,12:47:00,208.5,209,208.5,208.5,125,,,,,,,,,,,,,,,,
2317,2024/10/18,12:48:00,208.5,209,208.5,209,258,,,,,,,,,,,,,,,,
2317,2024/10/18,12:49:00,208.5,209,208.5,208.5,171,,,,,,,,,,,,,,,,
2317,2024/10/18,12:50:00,208.5,209,208.5,208.5,306,,,,,,,,,,,,,,,,
2317,2024/10/18,12:51:00,209,209,208,208.5,1671,,,,,,,,,,,,,,,,
2317,2024/10/18,12:52:00,208,208.5,208,208,141,,,,,,,,,,,,,,,,
2317,2024/10/18,12:53:00,208,208.5,208,208.5,230,,,,,,,,,,,,,,,,
2317,2024/10/18,12:54:00,208,208.5,207.5,207.5,1746,,,,,,,,,,,,,,,,
2317,2024/10/18,12:55:00,207.5,208,207.5,207.5,204,,,,,,,,,,,,,,,,
2317,2024/10/18,12:56:00,207.5,208,207.5,207.5,377,,,,,,,,,,,,,,,,
2317,2024/10/18,12:57:00,207.5,208,207.5,207.5,402,,,,,,,,,,,,,,,,
2317,2024/10/18,12:58:00,207.5,208,207,208,640,,,,,,,,,,,,,,,,
2317,2024/10/18,12:59:00,207.5,208,207.5,208,175,,,,,,,,,,,,,,,,
2317,2024/10/18,13:00:00,208,208,207.5,207.5,201,,,,,,,,,,,,,,,,
2317,2024/10/18,13:01:00,208,208,207.5,208,586,,,,,,,,,,,,,,,,
2317,2024/10/18,13:02:00,208,208,207.5,207.5,153,,,,,,,,,,,,,,,,
2317,2024/10/18,13:03:00,207.5,208,207.5,207.5,78,,,,,,,,,,,,,,,,
2317,2024/10/18,13:04:00,208,208,207.5,207.5,63,,,,,,,,,,,,,,,,
2317,2024/10/18,13:05:00,208,208,207.5,207.5,122,,,,,,,,,,,,,,,,
2317,2024/10/18,13:06:00,207.5,208,207.5,207.5,124,,,,,,,,,,,,,,,,
2317,2024/10/18,13:07:00,207.5,208,207.5,207.5,90,,,,,,,,,,,,,,,,
2317,2024/10/18,13:08:00,207.5,208,207.5,207.5,150,,,,,,,,,,,,,,,,
2317,2024/10/18,13:09:00,208,208,207.5,208,100,,,,,,,,,,,,,,,,
2317,2024/10/18,13:10:00,207.5,208,207.5,207.5,246,,,,,,,,,,,,,,,,
2317,2024/10/18,13:11:00,207.5,208,207.5,207.5,226,,,,,,,,,,,,,,,,
2317,2024/10/18,13:12:00,207.5,208,207.5,207.5,185,,,,,,,,,,,,,,,,
2317,2024/10/18,13:13:00,208,208,207.5,207.5,358,,,,,,,,,,,,,,,,
2317,2024/10/18,13:14:00,207.5,208,207.5,207.5,790,,,,,,,,,,,,,,,,
2317,2024/10/18,13:15:00,207.5,207.5,207,207.5,400,,,,,,,,,,,,,,,,
2317,2024/10/18,13:16:00,207,208,207,208,562,,,,,,,,,,,,,,,,
2317,2024/10/18,13:17:00,207.5,208,207.5,207.5,119,,,,,,,,,,,,,,,,
2317,2024/10/18,13:18:00,207.5,208,207.5,208,196,,,,,,,,,,,,,,,,
2317,2024/10/18,13:19:00,207.5,208,207.5,208,168,,,,,,,,,,,,,,,,
2317,2024/10/18,13:20:00,207.5,208,207.5,208,247,,,,,,,,,,,,,,,,
2317,2024/10/18,13:21:00,207.5,208,207.5,207.5,240,,,,,,,,,,,,,,,,
2317,2024/10/18,13:22:00,207.5,208,207.5,207.5,394,,,,,,,,,,,,,,,,
2317,2024/10/18,13:23:00,207,207.5,207,207,333,,,,,,,,,,,,,,,,
2317,2024/10/18,13:24:00,207.5,207.5,207,207.5,216,,,,,,,,,,,,,,,,
2317,2024/10/18,13:25:00,207.5,207.5,207,207,918,,,,,,,,,,,,,,,,
2317,2024/10/18,13:30:00,207.5,207.5,207.5,207.5,5617,,,,,,,,,,,,,,,,
2317,2024/10/21,09:01:00,210,211,209.5,211,3326,,,,,,,,,,,,,,,,
2317,2024/10/21,09:02:00,210.5,213,210.5,212.5,4647,,,,,,,,,,,,,,,,
2317,2024/10/21,09:03:00,213,213.5,212.5,213,1874,,,,,,,,,,,,,,,,
2317,2024/10/21,09:04:00,212.5,213,212.5,212.5,581,,,,,,,,,,,,,,,,
2317,2024/10/21,09:05:00,212.5,213,212,212.5,898,,,,,,,,,,,,,,,,
2317,2024/10/21,09:06:00,212.5,213,212,212,436,,,,,,,,,,,,,,,,
2317,2024/10/21,09:07:00,212,213.5,212,213.5,3099,,,,,,,,,,,,,,,,
2317,2024/10/21,09:08:00,213,213.5,213,213.5,535,,,,,,,,,,,,,,,,
2317,2024/10/21,09:09:00,213,213.5,212.5,213,826,,,,,,,,,,,,,,,,
2317,2024/10/21,09:10:00,213,213,212.5,212.5,267,,,,,,,,,,,,,,,,
2317,2024/10/21,09:11:00,212.5,213,212.5,213,128,,,,,,,,,,,,,,,,
2317,2024/10/21,09:12:00,212.5,213,212.5,213,188,,,,,,,,,,,,,,,,
2317,2024/10/21,09:13:00,212.5,213,212.5,212.5,416,,,,,,,,,,,,,,,,
2317,2024/10/21,09:14:00,212.5,213,212,212.5,656,,,,,,,,,,,,,,,,
2317,2024/10/21,09:15:00,212.5,213,212,212.5,238,,,,,,,,,,,,,,,,
2317,2024/10/21,09:16:00,212.5,212.5,212,212,161,,,,,,,,,,,,,,,,
2317,2024/10/21,09:17:00,212,212.5,212,212.5,125,,,,,,,,,,,,,,,,
2317,2024/10/21,09:18:00,212.5,212.5,212,212,141,,,,,,,,,,,,,,,,
2317,2024/10/21,09:19:00,212,212.5,212,212.5,80,,,,,,,,,,,,,,,,
2317,2024/10/21,09:20:00,212.5,212.5,212,212.5,178,,,,,,,,,,,,,,,,
2317,2024/10/21,09:21:00,212.5,212.5,212,212.5,232,,,,,,,,,,,,,,,,
2317,2024/10/21,09:22:00,212,212.5,212,212.5,322,,,,,,,,,,,,,,,,
2317,2024/10/21,09:23:00,212.5,212.5,212,212.5,179,,,,,,,,,,,,,,,,
2317,2024/10/21,09:24:00,212,212.5,212,212,82,,,,,,,,,,,,,,,,
2317,2024/10/21,09:25:00,212,212.5,212,212.5,124,,,,,,,,,,,,,,,,
2317,2024/10/21,09:26:00,212,212.5,212,212.5,113,,,,,,,,,,,,,,,,
2317,2024/10/21,09:27:00,212.5,212.5,212,212,208,,,,,,,,,,,,,,,,
2317,2024/10/21,09:28:00,212.5,212.5,212,212.5,118,,,,,,,,,,,,,,,,
2317,2024/10/21,09:29:00,212.5,212.5,212,212.5,151,,,,,,,,,,,,,,,,
2317,2024/10/21,09:30:00,212.5,212.5,211.5,212,1038,,,,,,,,,,,,,,,,
2317,2024/10/21,09:31:00,212,212,211.5,212,152,,,,,,,,,,,,,,,,
2317,2024/10/21,09:32:00,212,212,211.5,212,67,,,,,,,,,,,,,,,,
2317,2024/10/21,09:33:00,211.5,212,211.5,212,95,,,,,,,,,,,,,,,,
2317,2024/10/21,09:34:00,212,212,211.5,212,113,,,,,,,,,,,,,,,,
2317,2024/10/21,09:35:00,211.5,212,211.5,212,84,,,,,,,,,,,,,,,,
2317,2024/10/21,09:36:00,211.5,212,211.5,211.5,51,,,,,,,,,,,,,,,,
2317,2024/10/21,09:37:00,212,212,211.5,212,29,,,,,,,,,,,,,,,,
2317,2024/10/21,09:38:00,212,212,211.5,211.5,136,,,,,,,,,,,,,,,,
2317,2024/10/21,09:39:00,211.5,212,211,211.5,555,,,,,,,,,,,,,,,,
2317,2024/10/21,09:40:00,211,211.5,211,211.5,555,,,,,,,,,,,,,,,,
2317,2024/10/21,09:41:00,212,212,211.5,212,105,,,,,,,,,,,,,,,,
2317,2024/10/21,09:42:00,211.5,212,211.5,212,179,,,,,,,,,,,,,,,,
2317,2024/10/21,09:43:00,212,212,211,212,265,,,,,,,,,,,,,,,,
2317,2024/10/21,09:44:00,211.5,211.5,211,211.5,178,,,,,,,,,,,,,,,,
2317,2024/10/21,09:45:00,211.5,211.5,211,211,112,,,,,,,,,,,,,,,,
2317,2024/10/21,09:46:00,211.5,211.5,211,211,141,,,,,,,,,,,,,,,,
2317,2024/10/21,09:47:00,211,211.5,211,211,59,,,,,,,,,,,,,,,,
2317,2024/10/21,09:48:00,211,211.5,211,211,49,,,,,,,,,,,,,,,,
2317,2024/10/21,09:49:00,211.5,211.5,211,211,73,,,,,,,,,,,,,,,,
2317,2024/10/21,09:50:00,211.5,211.5,211,211.5,143,,,,,,,,,,,,,,,,
2317,2024/10/21,09:51:00,211.5,212,211,211.5,445,,,,,,,,,,,,,,,,
2317,2024/10/21,09:52:00,211.5,212,211.5,212,69,,,,,,,,,,,,,,,,
2317,2024/10/21,09:53:00,212,212,211.5,212,150,,,,,,,,,,,,,,,,
2317,2024/10/21,09:54:00,212,212.5,211.5,212,1841,,,,,,,,,,,,,,,,
2317,2024/10/21,09:55:00,212,212,211.5,211.5,86,,,,,,,,,,,,,,,,
2317,2024/10/21,09:56:00,212,212,211.5,212,67,,,,,,,,,,,,,,,,
2317,2024/10/21,09:57:00,212,212,211.5,212,66,,,,,,,,,,,,,,,,
2317,2024/10/21,09:58:00,212,212,211,211.5,1591,,,,,,,,,,,,,,,,
2317,2024/10/21,09:59:00,211,211.5,211,211,106,,,,,,,,,,,,,,,,
2317,2024/10/21,10:00:00,211,211.5,211,211.5,341,,,,,,,,,,,,,,,,
2317,2024/10/21,10:01:00,211.5,212,211,211.5,105,,,,,,,,,,,,,,,,
2317,2024/10/21,10:02:00,211.5,211.5,211,211.5,109,,,,,,,,,,,,,,,,
2317,2024/10/21,10:03:00,211.5,212,211,211,102,,,,,,,,,,,,,,,,
2317,2024/10/21,10:04:00,212,212,211,211,106,,,,,,,,,,,,,,,,
2317,2024/10/21,10:05:00,211.5,211.5,211,211,39,,,,,,,,,,,,,,,,
2317,2024/10/21,10:06:00,211,211.5,211,211,54,,,,,,,,,,,,,,,,
2317,2024/10/21,10:07:00,211,211.5,211,211,50,,,,,,,,,,,,,,,,
2317,2024/10/21,10:08:00,211,211.5,211,211,33,,,,,,,,,,,,,,,,
2317,2024/10/21,10:09:00,211,211.5,211,211.5,41,,,,,,,,,,,,,,,,
2317,2024/10/21,10:10:00,211.5,211.5,211,211,73,,,,,,,,,,,,,,,,
2317,2024/10/21,10:11:00,211.5,212,211,211.5,682,,,,,,,,,,,,,,,,
2317,2024/10/21,10:12:00,211.5,211.5,211,211,63,,,,,,,,,,,,,,,,
2317,2024/10/21,10:13:00,211.5,211.5,211,211,86,,,,,,,,,,,,,,,,
2317,2024/10/21,10:14:00,211,211.5,211,211,32,,,,,,,,,,,,,,,,
2317,2024/10/21,10:15:00,211.5,211.5,211,211,86,,,,,,,,,,,,,,,,
2317,2024/10/21,10:16:00,211.5,211.5,211,211,205,,,,,,,,,,,,,,,,
2317,2024/10/21,10:17:00,211,211.5,211,211,49,,,,,,,,,,,,,,,,
2317,2024/10/21,10:18:00,211.5,211.5,211,211.5,33,,,,,,,,,,,,,,,,
2317,2024/10/21,10:19:00,211.5,211.5,211,211.5,73,,,,,,,,,,,,,,,,
2317,2024/10/21,10:20:00,211.5,211.5,211,211.5,139,,,,,,,,,,,,,,,,
2317,2024/10/21,10:21:00,211.5,211.5,210.5,211,752,,,,,,,,,,,,,,,,
2317,2024/10/21,10:22:00,211,211,210.5,210.5,87,,,,,,,,,,,,,,,,
2317,2024/10/21,10:23:00,211,211,210.5,210.5,107,,,,,,,,,,,,,,,,
2317,2024/10/21,10:24:00,210.5,211,210.5,210.5,133,,,,,,,,,,,,,,,,
2317,2024/10/21,10:25:00,211,211,210.5,210.5,52,,,,,,,,,,,,,,,,
